Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
56,3.04899,2.53331,2.12263,1.66004,3.31434,3.07172,3.50635,3.25938,2.9886,2.49324,2.23573,1.75764,3.21183,2.41914,3.02526,2.63262,3.75518,3.00542,4.28698,3.34576,3.56193,2.52291,3.95974,2.62085,4.24919,4.25727,3.93394,3.9235,2.53974,2.47752,3.02629,2.99259,2.79298,2.62304,2.98076,2.77223,2.22364,2.05803,2.61102,2.38985,3.04686,2.64734,3.35575,3.0285,3.51101,3.09502,3.57051,3.24265
57,3.02779,2.6335,2.08814,1.71784,2.93212,2.76214,3.15109,2.98632,2.98913,2.53131,2.15504,1.75169,3.10947,2.2673,2.75701,2.43437,3.34922,2.80221,3.97641,3.32495,3.07013,2.26505,3.52741,2.51255,4.65145,4.60078,4.33384,4.2821,2.93041,2.84809,3.37727,3.3337,2.92142,2.70315,2.95925,2.69459,2.26893,2.04124,2.55751,2.25378,3.16882,2.756,3.45237,3.16915,3.66953,3.26117,3.83838,3.50689
58,2.95329,2.61959,1.89313,1.51916,3.11449,2.82615,3.31244,3.06748,3.07527,2.46459,2.20773,1.71635,3.15799,2.31557,2.86385,2.50704,3.85616,3.37426,4.07365,3.50297,3.6308,2.97661,3.69249,2.85783,4.43468,4.46172,4.00912,3.99718,2.47793,2.46276,2.91044,2.89571,3.05345,3.0388,3.10557,3.08341,1.91538,1.89097,2.2066,2.16347,3.18732,2.71985,3.56309,3.1805,3.48537,3.17366,3.67181,3.44316
59,2.51466,2.17815,1.7105,1.38552,3.26489,3.01298,3.43582,3.18624,2.87138,2.45892,2.14828,1.85372,3.39656,2.57961,3.15724,2.76591,3.92958,3.43999,4.29879,3.72832,3.63575,2.95982,3.79289,2.91288,3.87987,3.90748,3.47802,3.48219,2.10882,2.08299,2.37974,2.36502,2.67303,2.51893,2.82146,2.6489,2.07098,1.94822,2.39049,2.23014,3.26787,2.79605,3.62476,3.23096,3.40721,3.02599,3.54707,3.22991
60,3.28944,2.77344,2.15308,1.58143,2.91589,2.70638,3.11474,2.91702,3.75566,3.18927,2.59456,2.0904,3.38823,2.55274,3.08114,2.78116,3.71434,2.90511,3.89565,3.15168,3.56075,2.48929,3.53514,2.43042,4.05191,4.09386,3.7142,3.72282,2.42519,2.38036,2.78376,2.76873,2.55289,2.39646,2.57748,2.34659,2.14335,1.93736,2.30986,2.00098,3.06094,2.69958,3.44528,3.11376,3.37959,2.97486,3.43054,3.14193
61,3.00934,2.48688,1.94977,1.38348,3.06783,2.60201,3.21635,2.78304,3.87829,3.30888,2.67452,2.21997,3.7215,2.94379,3.55735,3.27874,3.7591,2.92816,4.19905,3.26293,3.6093,2.49408,3.88675,2.52469,3.54276,3.61251,3.22028,3.23741,1.96366,1.96216,2.30351,2.29822,2.56951,2.49101,2.68262,2.5731,2.18785,2.11008,2.48464,2.37248,3.01151,2.55086,3.25626,2.92093,3.45084,3.14528,3.42356,3.22535
62,2.83428,2.35801,1.85696,1.39099,3.52042,3.11277,3.5705,3.16019,4.00037,3.53648,2.78227,2.37994,3.55035,2.74126,3.28424,2.99032,3.97644,3.12324,4.20827,3.50455,3.7478,2.56129,3.76423,2.70698,3.66961,3.67175,3.41661,3.41157,2.27928,2.20171,2.57554,2.55051,2.50468,2.42311,2.63634,2.5196,1.90718,1.82265,2.23733,2.10734,3.81654,3.22041,4.16011,3.7219,2.96615,2.6864,3.07975,2.91593
63,3.19816,2.75969,2.01931,1.64586,3.6187,3.26775,3.8039,3.45209,3.47814,2.8318,2.58073,2.00348,3.5395,2.698,3.24937,2.93519,3.75342,3.08803,4.01069,3.34021,3.54455,2.65461,3.65349,2.69992,3.56937,3.61066,3.2673,3.2763,2.15722,2.09207,2.42876,2.38939,2.49153,2.29833,2.5935,2.34485,1.89847,1.6649,2.13064,1.80379,3.13954,2.55495,3.18733,2.81646,3.04525,2.73497,2.93557,2.80543
64,3.25767,2.89753,1.95739,1.63498,3.274,3.10038,3.44551,3.23541,3.3762,2.78679,2.4517,1.93948,3.66466,2.92368,3.39017,3.23074,3.68731,3.00742,4.19402,3.26793,3.43389,2.44438,3.81715,2.46255,3.77343,3.86886,3.43047,3.46635,2.12198,2.12612,2.53161,2.52472,2.53006,2.39902,2.70754,2.57247,2.21701,2.0746,2.54817,2.39845,3.33122,2.809,3.60087,3.17794,3.07189,2.70334,3.12634,2.9052
65,3.05183,2.64968,2.01856,1.66636,3.41718,3.1261,3.55796,3.26331,3.99941,3.34639,2.84196,2.24667,4.04907,3.11681,3.91335,3.47574,3.62259,2.99988,4.19151,3.43569,3.34047,2.43017,3.76358,2.65115,3.90953,3.92437,3.57333,3.56232,2.49091,2.34744,2.85819,2.79417,2.72409,2.46058,2.80718,2.41162,2.1045,1.75885,2.38888,1.84851,3.32014,2.86682,3.65634,3.29521,3.17987,2.83637,3.23849,3.06493
66,3.60818,3.05976,2.31315,1.84041,3.79702,3.25963,3.84682,3.32699,3.8098,3.28756,2.74298,2.28441,3.86407,2.90954,3.68387,3.19778,3.80971,3.04181,4.52742,3.51775,3.53208,2.41276,4.07857,2.61651,3.87047,3.89147,3.61744,3.61272,2.53089,2.39908,2.9495,2.89888,3.21631,2.90335,3.40204,3.00019,2.59007,2.28442,3.00047,2.56407,3.4642,2.79506,3.76366,3.19001,3.83728,3.50044,3.92237,3.68888
67,3.4007,2.95233,2.11201,1.6958,3.82474,3.42802,3.97657,3.57964,3.95612,3.35207,2.97649,2.43378,3.56644,2.75682,3.30486,3.0131,4.01783,3.25788,4.7432,3.63985,3.79018,2.72226,4.38934,2.82199,3.701,3.69279,3.43301,3.38819,2.48887,2.24605,2.80237,2.6652,3.13192,2.98285,3.29306,3.09799,2.34434,2.17184,2.73953,2.51395,3.96918,3.13188,4.29343,3.55956,3.60522,3.2589,3.86339,3.61151
68,3.52217,3.09124,2.20263,1.85189,3.81921,3.17878,3.86826,3.30973,3.97131,3.40699,2.83319,2.40978,3.10861,2.11065,2.75654,2.1653,3.72184,3.22259,4.35527,3.5881,3.2527,2.41875,3.75355,2.55013,3.71806,3.70725,3.48497,3.46965,2.33586,2.20682,2.6527,2.61227,3.02215,2.85891,3.18236,2.96714,2.30613,2.11932,2.71679,2.47444,3.76975,3.20567,4.2184,3.6885,3.17736,2.87009,3.29359,3.08124
69,3.80242,3.22017,2.46679,1.93588,3.14012,3.01546,3.30701,3.13597,3.74171,3.15303,2.71348,2.22617,3.37167,2.31647,3.07526,2.41851,3.66675,3.14847,4.30807,3.65163,3.36997,2.61568,3.88606,2.93887,3.61759,3.67558,3.49013,3.50084,2.2781,2.26505,2.66508,2.65674,2.89061,2.68308,3.00159,2.67006,2.2615,2.04839,2.62313,2.24804,3.71428,3.02868,4.13658,3.5272,3.24152,2.8954,3.46605,3.17268
70,3.70861,3.06436,2.52864,1.84714,2.68781,2.49365,2.82384,2.65157,3.8283,3.42462,2.70572,2.44083,3.15994,2.26261,2.88342,2.38929,3.79627,3.41198,4.26376,3.78542,3.51108,2.96683,3.73744,2.96947,3.36274,3.42681,3.17804,3.20158,2.08174,2.05587,2.4628,2.4674,2.82498,2.71447,2.83258,2.69028,1.94008,1.79329,2.11781,1.90808,4.04589,3.26695,4.49343,3.79766,3.37063,2.92833,3.55851,3.22478
71,3.60293,3.00063,2.32767,1.78307,2.66669,2.58319,2.79872,2.69012,3.52441,3.10065,2.68607,2.36769,3.86884,3.10802,3.70443,3.31547,3.89855,3.35351,4.16519,3.53169,3.57002,2.77154,3.68485,2.69805,3.73111,3.80129,3.49126,3.51935,2.33562,2.33655,2.76798,2.78274,2.72771,2.62558,2.80578,2.65646,1.94297,1.82165,2.21079,2.01558,3.56999,2.69271,3.86684,3.02369,3.70583,3.53051,3.95701,3.82174
72,3.25453,2.79836,2.18809,1.77974,2.29159,2.20776,2.37085,2.27122,3.38531,2.82197,2.52466,2.10986,3.97593,3.15076,3.89914,3.40324,4.28851,3.56621,4.75072,3.68413,3.96991,2.90723,4.31591,2.74622,3.66739,3.67835,3.47435,3.47302,2.48681,2.40217,2.91101,2.89144,2.9675,2.90107,3.03301,2.91642,2.05417,1.94382,2.33114,2.15872,3.89889,2.83326,4.15216,3.14999,3.81572,3.55133,4.10276,3.93191
73,3.28726,3.00675,2.17751,1.90541,1.96361,1.82567,2.04532,1.91,3.34754,2.77639,2.55238,2.09411,4.05055,3.49346,4.11726,3.91056,3.51171,2.9212,4.19558,3.36999,3.14905,2.23779,3.74988,2.51869,3.67348,3.63683,3.44056,3.38008,2.43878,2.27948,2.83953,2.74318,3.18504,2.99914,3.34128,3.09332,2.37112,2.18241,2.72078,2.43637,4.11934,3.10135,4.41309,3.47914,3.82263,3.37721,4.00031,3.66219
74,3.30557,2.9316,2.09033,1.76637,2.37192,2.25244,2.58099,2.51351,3.64252,3.16532,2.62502,2.26526,4.17707,3.57239,4.22595,3.94351,3.79431,3.15112,4.58061,3.74613,3.50846,2.57729,4.08542,2.83529,3.75501,3.66322,3.58371,3.50065,2.59215,2.42026,2.91129,2.80952,3.11032,2.85963,3.17239,2.89045,2.41145,2.19512,2.67427,2.39305,4.71215,3.6413,5.23926,4.20468,3.26647,2.95736,3.37061,3.16847
75,3.35351,2.94693,2.07432,1.69548,2.4648,2.21619,2.59317,2.39157,3.85473,3.3233,2.90148,2.5021,4.22788,3.57496,4.317,4.03945,3.73301,3.009,4.31381,3.39895,3.57708,2.58535,4.0249,2.74134,3.74479,3.64697,3.46356,3.37782,2.52942,2.3158,2.80929,2.68547,2.87868,2.68155,2.91942,2.68401,2.18803,2.00146,2.4516,2.2039,4.46867,3.68337,4.9424,4.16269,3.15603,2.92921,3.33891,3.19657
76,2.53532,2.08496,1.87472,1.38996,2.42683,2.26057,2.48626,2.33192,3.77877,3.14063,2.72393,2.16895,4.36323,3.75075,4.44699,4.20641,3.92892,3.0793,4.5342,3.44406,3.73755,2.58187,4.27214,2.73331,3.83251,3.84312,3.66311,3.6499,2.61541,2.55303,3.03908,3.01455,2.74075,2.62138,2.86394,2.69561,1.98798,1.87799,2.33947,2.16319,4.31078,3.7026,4.8161,4.24333,2.79613,2.47096,2.92253,2.67673
77,2.4286,2.05481,1.61894,1.19802,2.35671,2.23437,2.40951,2.27213,3.60477,3.03021,2.60457,2.039,4.31547,3.59543,4.41379,4.06442,3.90038,3.16929,4.46601,3.42473,3.662,2.61389,4.16326,2.73038,3.80455,3.84426,3.6657,3.67163,2.35928,2.3715,2.68464,2.69307,2.96832,2.83161,3.06533,2.88068,2.27896,2.12316,2.59913,2.37705,4.68649,3.9056,5.14198,4.43535,2.52858,2.29423,2.51252,2.37449
78,2.88218,2.55939,1.94212,1.61664,2.0171,1.79882,2.0479,1.83115,3.89502,3.29098,2.9557,2.35115,4.96995,4.22621,5.19223,4.81234,3.74548,3.12828,4.22284,3.51256,3.46481,2.59297,3.781,2.66929,3.86169,3.86825,3.7552,3.72964,2.64456,2.61423,3.06236,3.0357,2.8677,2.71774,2.88246,2.68528,2.05839,1.88338,2.26234,1.99508,4.39816,3.66401,4.93472,4.19348,2.86144,2.55871,2.87598,2.71741
79,3.10105,2.76397,2.06272,1.69815,2.44688,2.22678,2.49447,2.29742,3.82641,3.22111,2.6968,2.16001,4.58648,3.83606,4.70918,4.30152,3.84096,3.21244,4.41114,3.63489,3.53921,2.60947,3.87078,2.57445,3.74394,3.77609,3.52903,3.52253,2.47638,2.48679,2.77281,2.77036,2.82841,2.71888,2.90184,2.7571,1.80779,1.60748,2.06332,1.80163,4.02953,3.42594,4.51334,3.91743,2.85782,2.57166,2.76072,2.59335
80,3.02795,2.78362,1.96708,1.7156,2.59307,2.39609,2.64205,2.42569,3.55904,2.99316,2.65527,2.10893,4.6689,4.01464,4.93967,4.62556,3.6516,3.00272,4.21236,3.38063,3.40238,2.46476,3.86143,2.63343,4.04372,3.9705,3.74832,3.65937,2.61089,2.51116,2.87318,2.77914,2.80385,2.59971,2.8861,2.62111,2.05699,1.82261,2.29215,1.94553,4.20976,3.62131,4.83033,4.30456,2.86113,2.45622,2.85793,2.54778
81,3.32266,2.97023,2.22434,2.00098,2.70978,2.47428,2.8488,2.63976,3.87237,3.16331,2.75257,2.09081,4.74523,4.12542,4.97649,4.6566,3.66615,2.89806,4.27535,3.38946,3.43721,2.35234,3.8809,2.5869,4.39613,4.33091,4.11172,4.04983,2.9856,2.92781,3.21805,3.17582,3.01392,2.86095,3.1238,2.91592,2.16928,2.03877,2.4567,2.23173,3.88593,3.256,4.32091,3.73581,2.88876,2.54347,2.97847,2.75714
82,3.45206,3.18959,2.67201,2.43544,2.28226,2.13807,2.31292,2.15746,3.48149,3.014,2.49296,2.05644,4.91475,4.26683,5.1788,4.83535,3.67819,2.90812,4.16096,3.26331,3.4999,2.43085,3.87187,2.61885,4.38521,4.30756,4.13583,4.06111,2.93113,2.84558,3.22548,3.1698,3.24955,3.07488,3.4582,3.22966,2.45088,2.32587,2.88751,2.6875,4.27362,3.47209,4.74174,4.00066,2.52877,2.13394,2.62838,2.30864
83,2.84113,2.55485,2.22075,2.00271,2.08814,2.05648,2.21439,2.16791,3.31378,2.76624,2.58402,2.09945,4.86532,4.19019,5.08394,4.75806,3.72202,3.09278,4.25763,3.43901,3.39422,2.42425,3.75409,2.46596,4.52145,4.41,4.33542,4.25179,3.09458,3.00411,3.37801,3.3261,3.09323,2.99942,3.27043,3.1177,2.31188,2.2213,2.63712,2.46117,3.77052,3.16079,4.17642,3.65893,2.70313,2.42326,2.77482,2.58977
84,2.52323,2.25798,1.74003,1.34623,2.39796,2.23803,2.46142,2.2836,3.11975,2.51849,2.35604,1.81433,4.98875,4.38199,5.14631,4.84603,3.65959,3.02571,4.35744,3.51749,3.34593,2.38914,3.89311,2.626,3.98412,3.94131,3.60977,3.54805,2.48425,2.41165,2.67111,2.59635,2.81551,2.46488,3.03541,2.61728,2.40758,2.05541,2.8087,2.35346,3.85456,3.25565,4.22384,3.70739,2.91093,2.57637,3.08173,2.85097
85,2.78259,2.55514,1.95426,1.77959,2.38262,2.37169,2.53198,2.50739,3.3934,2.88032,2.55509,2.14558,4.61519,3.94544,4.69083,4.35029,3.90532,3.24183,4.45421,3.55251,3.54806,2.5418,3.90304,2.46975,3.81883,3.79248,3.50508,3.46142,2.40829,2.36475,2.61974,2.57697,2.45575,2.31625,2.55443,2.35901,1.8727,1.73576,2.07074,1.83149,3.86502,3.07874,4.05381,3.42447,3.2018,2.92194,3.43855,3.25632
86,2.7314,2.29571,1.94897,1.54754,2.65941,2.59559,2.82533,2.73596,3.48105,2.91017,2.55848,2.05674,4.93596,4.3474,5.14099,4.8094,4.11272,3.47234,4.53693,3.6227,3.63002,2.60637,3.93386,2.49875,3.82409,3.82436,3.49823,3.48286,2.31422,2.29587,2.59808,2.58726,2.60909,2.51751,2.71797,2.56007,2.0704,2.00713,2.31931,2.15439,3.88729,3.16797,4.27349,3.60103,3.14837,2.89878,3.45171,3.28478
87,3.08984,2.60305,2.13621,1.59372,2.32024,2.20947,2.37435,2.2533,3.46535,2.82169,2.60237,2.03761,5.16117,4.56802,5.37278,5.07363,3.82287,3.25613,4.37238,3.6371,3.53174,2.6939,3.83489,2.64862,3.85292,3.76083,3.54727,3.42635,2.43446,2.26092,2.80901,2.63868,2.71349,2.65646,2.80355,2.71567,2.13504,2.04816,2.35308,2.2507,3.50246,2.75126,3.69534,3.07155,2.31749,2.05253,2.43318,2.23553
88,3.10845,2.65892,1.91967,1.43506,2.16574,1.92283,2.18904,1.95723,3.84918,3.2372,2.80218,2.28409,4.50438,3.8875,4.59046,4.27542,3.46813,2.97199,3.92332,3.35097,3.25983,2.56442,3.55066,2.70276,4.04937,3.94472,3.73433,3.62693,2.57457,2.40541,2.88232,2.73887,2.57262,2.54919,2.63696,2.59733,2.04327,2.00993,2.22276,2.17048,3.79359,2.79441,3.98146,3.15563,1.99095,1.8278,2.13886,2.04577
89,3.40848,2.88515,2.14062,1.6316,1.78597,1.66179,1.73209,1.59857,3.53704,2.99034,2.54952,2.14098,4.59364,3.94811,4.67187,4.35774,3.73786,3.10211,4.17409,3.4467,3.4373,2.48622,3.69612,2.61736,3.85319,3.77777,3.56257,3.46217,2.44267,2.31756,2.79851,2.68035,2.92569,2.84299,3.05882,2.93363,2.21372,2.10478,2.5037,2.34982,4.42581,3.35398,4.70772,3.84722,2.46065,2.2428,2.68661,2.53683
90,3.55038,3.04066,2.34075,1.82565,2.29639,2.1468,2.36198,2.20425,3.62877,3.04808,2.66091,2.18382,4.51702,4.06687,4.60734,4.45825,3.6392,2.97738,3.90235,3.27058,3.39563,2.45073,3.45225,2.47844,3.67935,3.68778,3.4918,3.4825,2.21944,2.17906,2.66729,2.65555,2.62506,2.58983,2.76998,2.70883,2.00008,1.90132,2.29762,2.18982,4.31554,3.37009,4.65707,3.92301,2.71287,2.39432,2.88912,2.64813
91,2.88234,2.42587,2.05365,1.60833,2.23557,2.07131,2.25461,2.08296,3.76187,3.15297,2.77348,2.25432,4.61701,4.07268,4.80289,4.55749,3.74974,3.04356,4.17048,3.43981,3.44995,2.40066,3.64009,2.51711,3.78231,3.73143,3.56746,3.50718,2.43465,2.31955,2.85952,2.77902,2.41002,2.37406,2.51649,2.51503,1.93952,1.82113,2.10895,2.06322,4.01505,3.10153,4.26543,3.51126,2.2191,2.05803,2.43043,2.3148
92,2.65758,2.38064,1.84542,1.54681,2.94944,2.69293,3.03292,2.756,3.77315,3.18527,2.74677,2.20964,4.57623,4.0365,4.6267,4.42657,3.78049,3.31862,4.20164,3.66168,3.44001,2.74448,3.63707,2.75877,4.25736,4.10883,4.16657,4.02749,3.06055,2.86676,3.44696,3.29841,2.73143,2.66313,2.91481,2.87083,2.19994,2.09745,2.47029,2.41679,3.3322,2.70184,3.66215,3.0582,2.3212,2.13799,2.47024,2.35484
93,2.93952,2.63592,2.02997,1.73587,3.56234,3.21707,3.76929,3.45832,3.77393,3.20793,2.79545,2.2856,4.62056,4.06419,4.65374,4.42978,3.68829,3.20659,4.14789,3.54234,3.26438,2.47142,3.51176,2.48064,4.59156,4.41835,4.5228,4.37253,3.28759,3.12917,3.70745,3.59086,2.8671,2.80844,2.96748,2.86935,2.18611,2.12404,2.43073,2.32094,2.88082,2.33736,3.12263,2.58627,2.05664,1.8972,2.15368,2.05021
94,3.14801,2.89111,2.07318,1.84127,3.54497,3.2264,3.73194,3.44601,3.77687,3.12735,2.56458,2.03987,4.51705,3.96668,4.57946,4.34645,3.6588,3.14237,4.1351,3.49662,3.26028,2.43574,3.55051,2.52531,4.47891,4.32526,4.35414,4.22261,3.14246,2.99625,3.43883,3.33325,2.6855,2.58133,2.84252,2.74525,2.21723,2.11926,2.4939,2.4063,3.22963,2.52803,3.55126,2.7991,2.64559,2.44711,2.76075,2.67732
95,3.43872,3.02924,2.26718,1.87728,3.58838,3.41533,3.83452,3.65651,3.90754,3.25611,2.93496,2.34944,4.37311,3.82734,4.3402,4.12761,3.80779,3.07656,4.31924,3.41749,3.63865,2.65925,4.0029,2.70664,4.35613,4.23468,4.16136,4.05059,2.9748,2.86625,3.17026,3.07465,2.78322,2.65724,2.9084,2.73853,2.43046,2.28681,2.71983,2.53709,3.51097,2.92297,3.84049,3.25718,2.57683,2.26233,2.73763,2.52314
96,3.56643,3.20544,2.19527,1.88091,3.50114,3.22574,3.67599,3.37849,3.93808,3.23288,2.99948,2.37607,4.27394,3.50861,4.18913,3.81768,3.99873,3.05218,4.66985,3.42981,3.86576,2.60882,4.41298,2.69621,3.81008,3.79848,3.63123,3.58631,2.51773,2.46986,2.82308,2.76264,3.05478,2.99166,3.1453,3.07583,2.44257,2.37246,2.73696,2.66036,3.20243,2.75027,3.54193,3.10839,2.59158,2.37453,2.9052,2.70196
97,3.34218,2.91507,2.17033,1.83457,3.40407,3.14867,3.66276,3.39794,4.32154,3.61787,3.28753,2.59205,4.6496,3.91017,4.60978,4.2611,3.8741,3.15561,4.40816,3.45456,3.58692,2.53112,3.97551,2.51018,3.53539,3.5756,3.31633,3.31913,2.30964,2.28506,2.61111,2.588,2.86198,2.86289,2.89116,2.86933,2.07349,2.02762,2.2585,2.19853,3.06938,2.48496,3.3392,2.71106,2.79489,2.59205,3.04779,2.94536
98,3.43943,2.98111,2.1446,1.6514,2.918,2.75385,3.12819,2.97635,3.96727,3.37803,2.85309,2.30081,4.43319,3.86644,4.42945,4.1577,3.83434,3.20244,4.26455,3.49915,3.61154,2.73994,3.89267,2.76559,3.72511,3.74031,3.52358,3.51884,2.49623,2.44629,2.78695,2.76554,3.57286,3.38302,3.69039,3.45375,2.72038,2.472,3.15165,2.85608,3.41335,2.86131,3.76381,3.19882,3.18519,2.88745,3.38393,3.19229
99,3.63812,3.04583,2.24879,1.75702,3.09225,2.87419,3.27125,3.07079,4.31181,3.51895,3.09351,2.34127,4.39473,3.73881,4.3644,4.03283,3.83312,3.46751,4.22494,3.6286,3.34687,2.74839,3.59055,2.63715,3.77132,3.79007,3.68326,3.67181,2.5736,2.54796,2.97034,2.95066,2.73316,2.51339,2.8737,2.61894,2.22783,1.98504,2.5695,2.27403,3.15838,2.56331,3.43209,2.7858,2.84367,2.55036,2.94677,2.75015
100,3.82207,3.14085,2.63501,1.97409,3.07319,2.77058,3.16355,2.84821,4.27003,3.55327,3.09605,2.45863,4.595,3.88425,4.48945,4.15285,3.61337,3.19547,4.17944,3.60605,3.10598,2.38155,3.52766,2.59807,3.78229,3.83999,3.62803,3.6431,2.54073,2.56885,2.88076,2.90077,2.50718,2.40774,2.61644,2.48965,1.9395,1.81967,2.27861,2.1216,2.65504,2.09846,2.86292,2.25261,2.86698,2.56248,3.09041,2.84941
101,3.46953,2.96432,2.21728,1.75432,3.51185,3.06267,3.63266,3.22377,4.03339,3.23807,3.02731,2.30585,4.75974,4.08584,4.80812,4.44116,3.64104,3.2302,4.14558,3.78408,3.24373,2.55426,3.44895,2.71827,4.02447,3.93655,3.83826,3.74588,2.75503,2.64581,3.00141,2.9157,2.55924,2.32047,2.68374,2.36155,2.08164,1.85419,2.35993,1.99303,3.16392,2.63058,3.4796,2.9357,2.72412,2.37848,2.87178,2.65997
102,3.71372,2.99796,2.34726,1.63734,3.68334,3.27309,3.83535,3.46309,3.98636,3.22499,3.0015,2.30963,4.62592,3.95848,4.66036,4.30002,3.82203,3.25031,4.50542,3.78421,3.47269,2.61667,3.98322,2.821,4.02165,3.90126,3.90208,3.76908,2.79589,2.64276,3.19421,3.0525,2.46845,2.31037,2.42376,2.20601,1.86346,1.7052,2.00265,1.75631,3.25436,2.79953,3.63814,3.19046,2.93949,2.79061,3.18608,3.10499
103,3.99287,3.41405,2.54437,2.01897,3.37356,3.0537,3.5699,3.24214,4.22117,3.38962,3.22956,2.43608,5.06243,4.38089,5.13762,4.8024,3.50073,3.04387,4.08066,3.57871,3.07735,2.30508,3.39753,2.49108,3.68873,3.64664,3.27773,3.21089,2.31976,2.22786,2.51001,2.41808,3.19228,2.99634,3.31319,3.09498,2.18533,1.99883,2.48552,2.242,3.02857,2.51605,3.33277,2.80904,3.11937,2.85365,3.36739,3.2071
104,3.7707,3.13905,2.31009,1.71996,3.05116,2.68654,3.1297,2.78255,4.18323,3.37142,3.0976,2.34534,5.14382,4.36809,5.33488,4.8867,3.75551,3.31723,4.5111,4.04937,3.26789,2.50415,3.62314,2.65359,3.84481,3.81092,3.56583,3.48449,2.44349,2.35701,2.74915,2.63086,2.75034,2.60425,2.78448,2.59406,2.06637,1.91842,2.25411,2.03981,4.10393,3.52341,4.57417,4.01177,3.38817,3.0923,3.68835,3.48405
105,3.69989,3.11264,2.2914,1.67784,2.79989,2.4181,2.86719,2.51821,4.20662,3.47637,3.08813,2.44678,5.01911,4.18757,5.1529,4.63202,3.56557,2.93034,3.88395,3.14349,3.39766,2.54994,3.60678,2.55651,3.63823,3.68849,3.36516,3.37946,2.30974,2.31158,2.65762,2.65073,3.10388,2.90483,3.26728,3.03275,2.28724,2.07851,2.64987,2.38209,3.90643,3.41131,4.42939,3.9317,3.02893,2.8441,3.3626,3.23127
106,3.17197,2.58905,2.19423,1.60474,2.57802,2.33236,2.70919,2.46936,4.10093,3.44286,3.09154,2.50707,4.55235,3.8551,4.66535,4.26075,3.96671,3.40561,4.21193,3.63892,3.70917,2.9247,3.7304,2.80725,3.38615,3.44114,3.05134,3.07327,2.01873,2.03917,2.30124,2.31696,3.40627,3.19115,3.5121,3.23562,2.32982,2.11021,2.62174,2.27496,3.81333,3.23678,4.28635,3.71877,3.20202,2.87716,3.51674,3.26325
107,3.37318,2.93945,2.15923,1.79961,2.70835,2.47533,2.83285,2.59181,4.25637,3.48944,3.03488,2.3182,4.8475,4.20063,4.98179,4.66096,3.87513,3.36116,4.29791,3.72103,3.5517,2.80928,3.83632,2.90382,3.66321,3.69312,3.33732,3.33073,2.27911,2.25443,2.51395,2.48649,3.54173,3.40366,3.61449,3.44038,2.28279,2.12784,2.58614,2.35395,3.91872,3.32757,4.38372,3.83426,2.60652,2.41814,2.94283,2.7782
108,3.49456,2.90386,2.27375,1.69916,2.76037,2.55606,2.84497,2.6521,4.70717,3.94468,3.39729,2.68375,4.75219,4.07479,4.87975,4.54477,3.91636,3.34617,4.22319,3.55417,3.54414,2.7071,3.70955,2.64671,3.49614,3.51331,3.25483,3.24443,2.23373,2.15451,2.56622,2.5367,3.50345,3.31863,3.56782,3.35341,2.21043,2.02121,2.45939,2.1933,3.62941,3.04385,4.02496,3.51744,2.67049,2.37817,3.07374,2.80897
109,3.8369,3.28483,2.42558,1.98002,2.2162,2.02976,2.22573,2.10061,4.44318,3.60118,3.33005,2.573,4.61432,3.9737,4.65247,4.35186,3.90946,3.3458,4.48299,3.83363,3.612,2.81743,4.02382,2.9976,3.83763,3.8581,3.77269,3.76047,2.8378,2.78212,3.26062,3.22856,3.6199,3.33814,3.68904,3.38224,2.40762,2.12464,2.69807,2.33791,3.27067,2.78869,3.66876,3.22053,3.17903,2.77672,3.56792,3.17102
110,2.72385,2.45084,1.82485,1.49613,2.46028,2.29517,2.56394,2.40727,4.18068,3.52125,3.00697,2.3767,4.84485,4.04933,4.7721,4.42006,3.66848,3.03868,4.32056,3.59587,3.53712,2.69464,4.09574,3.1061,3.62076,3.64126,3.40425,3.39307,2.35074,2.33218,2.62502,2.60898,3.14603,2.82161,3.19903,2.90447,2.39639,2.14319,2.65092,2.38589,3.19524,2.53278,3.44373,2.86865,3.77548,3.39674,4.08536,3.68253
111,2.82975,2.50372,1.91377,1.66341,2.11269,1.98689,2.18395,2.04279,4.57826,3.92736,3.3095,2.74849,4.96779,4.17807,4.85768,4.51247,3.60022,3.23084,4.17228,3.87025,3.35382,2.80378,3.81841,3.34075,3.58353,3.60826,3.35213,3.3415,2.17267,2.15141,2.53015,2.50746,2.55244,2.34373,2.53528,2.3082,1.80394,1.57588,1.93368,1.64296,2.98486,2.51046,3.23009,2.81653,3.21137,2.97403,3.50543,3.33535
