timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
25.8,2.86291,1.90267,1.7958,2.79677,1.62123,1.53027,2.79887,2.27765,2.06234,2.26638,1.37844,1.30865,3.78118,3.68254,3.73865,2.33081,1.75979,1.69401,1.79711,1.25987,1.27445,1.19928,0.79503,0.75871,3.31927,2.4793,2.39966,3.09984,2.32282,2.24494,3.19166,2.23874,2.15271,3.1362,2.16647,2.07517,2.92207,2.10598,1.93861,2.8507,2.07438,1.9269,3.70409,3.48719,3.43448,2.45873,1.81111,1.79077,8.0378,2.7763,2.70634,3.25936,2.70813,2.62471
26.8,2.86195,1.89771,1.80518,2.76809,1.56112,1.4668,2.66601,2.19366,1.96237,2.06571,1.24418,1.18502,3.73166,3.62538,3.7058,2.25173,1.67094,1.61627,1.54247,0.85827,0.90899,1.08442,0.62647,0.62304,3.49639,2.6616,2.57177,3.19281,2.44429,2.35984,3.4544,2.56892,2.49901,3.36024,2.45985,2.38157,2.84355,2.09055,1.9556,2.82772,2.05119,1.93018,3.65969,3.41009,3.35815,2.51285,1.89563,1.86801,7.49038,2.832,2.75271,3.33827,2.76685,2.67498
27.8,2.84124,1.85678,1.76132,2.7871,1.59865,1.51657,2.63328,2.19319,1.97258,1.9322,1.10293,1.0655,3.67828,3.54245,3.61228,2.24357,1.66512,1.59403,1.66578,1.04577,1.09878,1.11333,0.67585,0.67061,3.46843,2.63013,2.51622,3.27176,2.40829,2.31376,3.38833,2.43689,2.34632,3.32899,2.36316,2.26685,2.90866,2.09725,1.96558,2.93305,2.0876,1.96044,3.73528,3.5046,3.4496,2.59515,2.01217,1.9852,8.26131,2.80319,2.72947,3.29602,2.73126,2.64614
28.8,2.96822,1.98772,1.89948,2.90721,1.72404,1.63736,2.6664,2.17882,1.97059,1.99803,1.2496,1.19324,3.72328,3.62584,3.70435,2.27019,1.72729,1.66724,1.55281,0.93579,0.96964,1.09195,0.67887,0.66601,3.36075,2.61045,2.53995,3.16415,2.46679,2.39652,3.46872,2.45697,2.37307,3.38256,2.34724,2.25725,3.04097,2.3062,2.16297,2.98218,2.24554,2.11771,3.83758,3.6465,3.5895,2.59862,2.01023,1.97889,7.8389,2.81352,2.74124,3.31903,2.75025,2.66563
29.8,2.91897,1.93916,1.84193,2.85636,1.65942,1.56787,2.66125,2.2291,2.00999,2.03564,1.21473,1.18909,3.80864,3.6861,3.7724,2.28867,1.69414,1.64124,1.84827,1.2508,1.27832,1.27229,0.82718,0.8029,3.40809,2.66362,2.58124,3.14823,2.43083,2.3583,3.60917,2.55589,2.47679,3.5256,2.44781,2.3607,2.70039,1.9417,1.80549,2.68831,1.91368,1.79239,3.6229,3.3901,3.3336,2.54737,1.94203,1.90447,8.23401,2.65869,2.58152,3.19612,2.59047,2.49785
30.8,2.85765,1.88133,1.7821,2.77492,1.55488,1.46997,2.61392,2.17621,1.96429,2.04675,1.31357,1.24005,3.73734,3.62334,3.70245,2.296,1.72888,1.66919,1.88157,1.30395,1.32559,1.31831,0.89986,0.86502,3.41398,2.65081,2.5634,3.19434,2.44849,2.381,3.57059,2.58099,2.50598,3.41263,2.40344,2.32682,2.67443,1.92715,1.79706,2.64665,1.86341,1.74845,3.67152,3.4564,3.40342,2.53561,1.93584,1.90663,8.32619,2.7962,2.72777,3.30664,2.74828,2.6649
31.8,2.91303,1.94015,1.85035,2.855,1.69588,1.6084,2.73245,2.23681,1.99827,2.17206,1.37375,1.29405,3.75341,3.65621,3.73175,2.22754,1.67957,1.61436,1.92638,1.37773,1.40948,1.29124,0.88395,0.85532,3.40219,2.61089,2.5256,3.20373,2.45416,2.3719,3.5663,2.56226,2.49427,3.43455,2.41284,2.34411,2.71973,1.93584,1.78619,2.7146,1.89316,1.75457,3.9408,3.71781,3.66505,2.63234,1.99455,1.96409,8.43108,2.83536,2.76209,3.35997,2.76771,2.68117
32.8,2.85706,1.94381,1.85688,2.77869,1.64737,1.56544,2.62733,2.02069,1.76577,2.06902,1.08148,0.98243,3.70219,3.60837,3.68467,2.26042,1.70019,1.64028,1.74473,1.19963,1.23451,1.14236,0.8133,0.79356,3.39635,2.59912,2.50602,3.25673,2.46949,2.38673,3.63209,2.60624,2.51735,3.42962,2.39923,2.33117,2.82395,2.10295,1.95287,2.81741,2.05346,1.91207,3.85394,3.63992,3.58235,2.58204,1.94849,1.91143,8.32343,2.80024,2.72944,3.33608,2.72531,2.63941
33.8,2.94222,1.98728,1.88946,2.87546,1.72129,1.63358,2.70719,2.24009,1.97036,2.1051,1.32304,1.22832,3.68412,3.56953,3.65573,2.22654,1.65156,1.59736,1.49629,0.87944,0.9174,1.0407,0.69863,0.69748,3.3024,2.54414,2.46281,3.05536,2.32285,2.24221,3.62562,2.63866,2.563,3.46008,2.45513,2.38219,2.73285,1.946,1.80282,2.71345,1.89062,1.76134,3.83972,3.62194,3.57248,2.62561,1.99907,1.97424,8.35152,2.84381,2.77429,3.35407,2.7625,2.67739
34.8,3.01162,2.03287,1.94823,2.93868,1.76028,1.67855,2.59125,2.14272,1.91442,1.96088,1.19799,1.1291,3.70634,3.61502,3.69419,2.22579,1.69256,1.62934,1.58125,1.07593,1.08518,1.06255,0.74401,0.72162,3.1466,2.42091,2.33378,2.94849,2.22151,2.13335,3.58187,2.6218,2.54095,3.43028,2.46029,2.37935,2.86856,2.0508,1.91359,2.79607,1.97062,1.84288,4.00245,3.78944,3.74258,2.78226,2.11122,2.08524,8.49339,2.78161,2.7038,3.31339,2.71295,2.62414
35.8,2.95377,1.96191,1.85411,2.88554,1.69685,1.58655,2.63846,2.14474,1.91246,2.08868,1.31679,1.21266,3.70104,3.59065,3.66985,2.24108,1.66625,1.60868,1.66899,1.09799,1.13839,1.13702,0.82645,0.81176,3.25116,2.54383,2.45653,3.04757,2.39094,2.31662,3.66045,2.67972,2.58203,3.49279,2.49666,2.40561,2.7581,2.02777,1.90079,2.70774,1.96858,1.85492,4.00207,3.82744,3.77694,2.61305,1.9853,1.95417,8.53185,2.78918,2.71258,3.3385,2.73268,2.64447
36.8,2.93593,1.93059,1.8338,2.87191,1.67535,1.58774,2.6671,2.21469,1.97067,2.06674,1.28218,1.21534,3.75402,3.67474,3.74689,2.28072,1.73065,1.67655,1.74815,1.17595,1.19272,1.24791,0.87018,0.8548,3.22873,2.51029,2.42836,3.01055,2.31462,2.2403,3.61131,2.64319,2.56974,3.47463,2.48897,2.41999,2.95708,2.1888,2.05154,2.92949,2.14146,2.01302,4.01985,3.83837,3.78554,2.69834,2.07837,2.03879,8.34823,2.83117,2.76559,3.36464,2.7555,2.67896
37.8,2.95679,2.0087,1.91811,2.90365,1.78496,1.70238,2.84221,2.25601,2.00775,2.32662,1.36021,1.26507,3.76128,3.70477,3.79134,2.23351,1.6729,1.61642,1.69811,1.12884,1.14792,1.15702,0.77255,0.7375,3.27317,2.48826,2.40453,3.07775,2.31059,2.23652,3.61016,2.60842,2.52896,3.448,2.43945,2.36929,2.69686,1.86792,1.73099,2.71282,1.85278,1.71906,3.85768,3.68462,3.62264,2.57945,1.95438,1.91513,8.42154,2.75324,2.672,3.30134,2.66441,2.57585
38.8,2.93343,1.96714,1.88455,2.86646,1.72495,1.64354,2.55905,2.14132,1.94863,1.92114,1.21658,1.16767,3.62849,3.53775,3.61695,2.20317,1.69097,1.6397,1.73008,1.16497,1.19867,1.26009,0.87571,0.86574,3.20002,2.45877,2.38664,2.96937,2.27683,2.20563,3.78616,2.76097,2.66753,3.61871,2.62301,2.52783,2.81505,2.02637,1.87823,2.77976,1.97192,1.83647,3.94393,3.77509,3.724,2.57213,1.92161,1.8883,7.94566,2.80312,2.72226,3.34744,2.7364,2.64387
39.8,2.93637,1.91742,1.8399,2.88559,1.70022,1.62257,2.67128,2.12362,1.88234,2.12715,1.2347,1.14745,3.63506,3.51332,3.58031,2.26944,1.72011,1.67159,1.61793,1.06221,1.102,1.04133,0.65154,0.64071,3.46134,2.70986,2.61362,3.21685,2.48621,2.39622,3.83425,2.73267,2.62354,3.66904,2.59382,2.48634,2.88977,2.11741,1.98271,2.82129,2.04512,1.92887,4.01139,3.83648,3.78904,2.73909,2.10726,2.0821,7.97928,2.90638,2.8263,3.42761,2.80352,2.71823
40.8,2.7582,1.69327,1.5882,2.73429,1.53318,1.42992,3.59223,2.81039,2.53481,2.94516,1.9615,1.75411,3.64964,3.54081,3.61286,2.24615,1.69654,1.64372,1.62598,1.02706,1.02568,1.14812,0.73967,0.70573,3.39369,2.59319,2.52524,3.19451,2.44509,2.38223,3.75947,2.71234,2.62185,3.62495,2.55887,2.46527,2.75889,1.97362,1.83853,2.67051,1.88382,1.76262,3.88272,3.71412,3.66802,2.57788,2.00477,1.98214,7.9551,2.9025,2.81999,3.41271,2.80948,2.71947
41.8,2.86627,1.78956,1.66875,2.82638,1.58076,1.46576,3.38265,2.53366,2.27993,2.7248,1.76117,1.5788,3.61701,3.49349,3.56861,2.25215,1.69445,1.64348,1.81224,1.26053,1.27715,1.44603,1.09151,1.06678,3.31704,2.51081,2.44093,3.04706,2.2897,2.22509,3.74773,2.69826,2.60333,3.61035,2.54727,2.45155,2.89228,2.0927,1.9516,2.84271,2.00753,1.87929,3.83893,3.6379,3.58459,2.58077,1.92948,1.89602,7.7603,2.91189,2.82593,3.42468,2.81315,2.71702
42.8,2.83308,1.74976,1.65492,2.8366,1.66889,1.57407,3.30166,2.53582,2.29127,2.67217,1.70318,1.53558,4.03434,4.04099,4.12453,2.30687,1.80173,1.74304,1.73426,1.21937,1.25228,1.22259,0.90734,0.88547,3.27938,2.52506,2.45416,3.01786,2.32085,2.26131,3.85915,2.76175,2.64942,3.74268,2.62143,2.5051,2.68249,1.89046,1.73846,2.6614,1.86129,1.71493,3.90224,3.72193,3.66521,2.65431,2.04315,2.01186,7.70088,2.86814,2.78569,3.37714,2.75645,2.66713
43.8,2.79632,1.72488,1.62384,2.76315,1.55268,1.45006,3.35937,2.54829,2.31936,2.77272,1.79883,1.59267,3.75325,3.65201,3.73202,2.25955,1.68278,1.62726,1.71217,1.11498,1.13249,1.28056,0.88642,0.86814,3.39376,2.61102,2.54071,3.1372,2.36009,2.30143,3.86078,2.76151,2.6477,3.75742,2.63504,2.52053,2.92226,2.15021,2.00873,2.88847,2.1091,1.97847,3.90624,3.70475,3.65729,2.64255,1.9749,1.94628,7.9795,2.92055,2.83948,3.4088,2.81679,2.7284
44.8,2.88535,1.80175,1.68173,2.83515,1.57105,1.45457,3.45567,2.6848,2.41921,2.79673,1.85064,1.64575,3.82709,3.73032,3.81025,2.3211,1.73416,1.67906,1.68833,1.10991,1.13282,1.22298,0.85862,0.83008,3.21972,2.51636,2.42849,2.99738,2.33815,2.25932,3.89693,2.82019,2.69735,3.76175,2.67621,2.55376,2.69716,1.92962,1.78342,2.70684,1.90692,1.76662,4.03968,3.876,3.82236,2.70091,2.1037,2.07542,8.06759,2.8714,2.78361,3.37986,2.7593,2.66221
45.8,2.80306,1.7439,1.63414,2.77436,1.58809,1.48268,3.54171,2.68297,2.47679,2.96866,1.87306,1.66276,3.70556,3.59421,3.66388,2.26197,1.69941,1.636,1.67033,1.0114,1.05055,1.18195,0.67794,0.66883,3.41699,2.66252,2.59107,2.9563,2.29115,2.21513,3.85714,2.79189,2.67695,3.74499,2.66374,2.54592,2.64945,1.90258,1.77301,2.65018,1.89362,1.76743,3.9329,3.72692,3.67539,2.67695,2.05561,2.01826,7.91994,2.86409,2.77507,3.35052,2.75139,2.65625
46.8,2.87246,1.8325,1.71566,2.82993,1.61553,1.4926,3.3761,2.61804,2.41523,2.84741,1.87146,1.67879,3.70854,3.62162,3.69698,2.24451,1.69027,1.6308,1.77905,1.27984,1.31209,1.23433,0.9067,0.89517,3.23092,2.45005,2.38016,3.02794,2.24601,2.18515,3.85689,2.74926,2.63237,3.75506,2.62724,2.51008,2.51077,1.71439,1.59014,2.51057,1.72409,1.60054,3.88212,3.72734,3.67536,2.54346,1.91818,1.89037,7.70164,2.84528,2.76157,3.37218,2.74923,2.65809
47.8,2.79313,1.71862,1.61056,2.7745,1.57336,1.46757,3.37157,2.56143,2.30229,2.76229,1.72572,1.55409,3.73454,3.62023,3.70252,2.28212,1.69169,1.63814,1.93336,1.40515,1.4235,1.47502,1.09344,1.06655,3.33565,2.60607,2.54056,3.11274,2.39231,2.32568,3.84547,2.82367,2.71974,3.74495,2.70308,2.5905,2.51197,1.66816,1.5337,2.51482,1.66737,1.53186,3.9693,3.81622,3.76117,2.61244,2.01508,1.98216,7.53459,2.9437,2.86541,3.41674,2.83742,2.7529
48.8,2.81106,1.7484,1.64263,2.77173,1.53891,1.43761,3.44479,2.63007,2.43173,2.83268,1.8287,1.65822,3.79834,3.71653,3.7877,2.33766,1.79578,1.735,1.81365,1.308,1.35259,1.13415,0.85576,0.83926,3.2494,2.46627,2.38703,2.98291,2.22534,2.15552,3.84574,2.77741,2.66101,3.71697,2.63019,2.5109,2.45894,1.72474,1.58942,2.44236,1.73181,1.59874,4.0519,3.8437,3.78639,2.83213,2.20982,2.17379,7.73445,2.87744,2.7947,3.39046,2.77061,2.68024
49.8,2.88833,1.77269,1.66813,2.87892,1.64635,1.54071,3.35912,2.59137,2.36475,2.76015,1.8334,1.63567,3.88592,3.79086,3.86753,2.34645,1.76234,1.69996,1.74751,1.23271,1.27327,1.09662,0.76654,0.74229,3.17116,2.38887,2.31481,2.87369,2.13298,2.06795,3.86922,2.81545,2.70218,3.7404,2.67539,2.55951,2.56212,1.83945,1.70295,2.55144,1.83251,1.69786,4.09173,3.91569,3.86443,2.7404,2.09663,2.06587,7.8972,2.89696,2.82437,3.40452,2.78585,2.70519
50.8,2.82116,1.7324,1.62837,2.81088,1.61517,1.50641,3.38409,2.55424,2.32347,2.80993,1.78963,1.60728,3.69264,3.61134,3.69227,2.19443,1.63696,1.58705,1.72757,1.26184,1.2825,1.14466,0.84149,0.8218,3.22961,2.5327,2.44746,3.00385,2.29737,2.21945,3.85335,2.77893,2.66721,3.72863,2.63821,2.52687,2.71627,2.00961,1.87116,2.71872,2.0188,1.88128,4.11642,3.99976,3.95211,2.60354,1.99326,1.96803,7.48558,2.8583,2.77646,3.37691,2.76121,2.67079
51.8,2.84284,1.72239,1.64062,2.83515,1.61407,1.52046,3.44962,2.66569,2.41019,2.87407,2.01231,1.79594,3.73716,3.60986,3.68922,2.29406,1.73154,1.67499,1.72777,1.2483,1.28269,1.11076,0.83648,0.82769,3.22662,2.48157,2.41909,2.99121,2.27887,2.22819,3.88353,2.84028,2.72476,3.76265,2.69841,2.58272,2.60556,1.82059,1.665,2.60918,1.78476,1.63514,3.93954,3.73981,3.68373,2.69643,2.04204,2.00771,7.44072,2.94647,2.86118,3.47635,2.84603,2.75207
52.8,2.78211,1.6295,1.52625,2.76608,1.4925,1.39271,3.26149,2.60848,2.35142,2.71645,1.97521,1.74718,3.73407,3.64168,3.71738,2.27546,1.73097,1.67547,1.68757,1.11933,1.15106,1.1803,0.76907,0.74775,3.30388,2.57523,2.48872,3.04076,2.30853,2.22285,3.89745,2.8312,2.72465,3.76976,2.68965,2.58394,2.81389,2.07414,1.91071,2.77202,2.03565,1.87779,3.90829,3.6859,3.63634,2.68353,2.0359,2.00808,7.30011,2.92841,2.84306,3.4607,2.84346,2.75264
53.8,2.80018,1.66308,1.58853,2.79115,1.55061,1.46286,3.43331,2.65514,2.42302,2.86072,1.95289,1.74962,3.6574,3.53101,3.61627,2.22776,1.70834,1.656,1.69019,1.15396,1.19274,1.10042,0.74168,0.72062,3.36976,2.53065,2.47647,3.00577,2.22966,2.17192,3.90119,2.84979,2.74331,3.79663,2.71925,2.60929,2.83939,2.08072,1.93752,2.82761,2.03151,1.89842,3.93575,3.76338,3.70394,2.60448,1.97691,1.9413,7.88385,2.97793,2.88771,3.50299,2.88215,2.78462
54.8,2.86424,1.71584,1.62045,2.86831,1.63318,1.53047,3.31186,2.58005,2.34985,2.76903,1.89306,1.6874,3.77664,3.70041,3.7654,2.27874,1.70244,1.63227,1.65098,1.07524,1.11869,1.13576,0.71783,0.71121,3.35461,2.63144,2.54624,3.03296,2.3945,2.31802,3.93428,2.85602,2.74624,3.81797,2.72142,2.60711,3.04634,2.24788,2.07212,2.99859,2.17582,2.01342,3.80377,3.61178,3.54749,2.60186,1.96204,1.93029,7.89614,2.96064,2.86506,3.48042,2.86531,2.76168
55.8,2.83858,1.72619,1.64252,2.82729,1.61169,1.51277,3.43555,2.70364,2.45106,2.815,1.96365,1.7519,3.70553,3.55944,3.6348,2.30846,1.70965,1.65095,1.61981,1.09729,1.11336,1.14692,0.75754,0.73462,3.28489,2.47692,2.41835,2.99642,2.26728,2.19213,3.8429,2.76297,2.64697,3.74042,2.63349,2.51427,2.92849,2.15992,2.0071,2.90996,2.1554,2.00336,3.87188,3.68618,3.6372,2.58445,1.91133,1.88279,8.26134,3.00131,2.91575,3.508,2.88619,2.79651
56.8,2.76979,1.69492,1.59059,2.74487,1.54902,1.44561,3.49038,2.75996,2.53036,2.78485,1.94954,1.75677,3.67565,3.54416,3.62356,2.28669,1.73056,1.67763,1.87636,1.26778,1.29313,1.34627,0.93187,0.91541,3.18418,2.37672,2.30387,3.01158,2.26886,2.19582,3.86183,2.80249,2.68612,3.74946,2.67974,2.56453,2.58814,1.84982,1.7207,2.58636,1.85179,1.72723,3.72666,3.51196,3.45931,2.55896,1.94378,1.91571,7.96304,2.97572,2.88323,3.50106,2.8627,2.76562
57.8,2.89644,1.79518,1.68417,2.87064,1.6388,1.5266,3.43381,2.60512,2.35229,2.82064,2.00888,1.76574,3.64892,3.52242,3.60471,2.21052,1.65185,1.59845,1.77487,1.21734,1.22501,1.28936,0.90509,0.871,3.3902,2.53264,2.45532,3.20142,2.37637,2.29581,3.87231,2.81288,2.69337,3.7511,2.6834,2.56956,2.79806,2.03559,1.90599,2.78527,2.02195,1.9003,3.96087,3.76833,3.71498,2.58667,1.9528,1.91781,8.56303,2.9966,2.90478,3.50092,2.87896,2.78077
58.8,2.81578,1.79964,1.6812,2.78114,1.61881,1.50855,3.33789,2.52672,2.26836,2.73043,1.89908,1.67426,3.76282,3.65521,3.73881,2.29235,1.72844,1.68312,1.67401,1.02593,1.06079,1.21174,0.67127,0.65393,3.21291,2.41891,2.34777,3.00263,2.26352,2.19906,3.88989,2.81839,2.70754,3.77989,2.68233,2.56602,2.80291,1.98571,1.84893,2.76129,1.93335,1.80603,3.84047,3.6436,3.58925,2.62834,1.96897,1.94127,8.56224,3.00958,2.91537,3.5076,2.87635,2.7787
59.8,2.79582,1.68958,1.59995,2.79659,1.58992,1.49693,3.47511,2.62878,2.38741,2.77959,1.91845,1.70916,3.81458,3.73656,3.82098,2.28376,1.76758,1.7121,1.76194,1.1973,1.20454,1.36535,0.94418,0.90848,3.45133,2.70608,2.6431,3.14079,2.45601,2.36835,3.84016,2.76294,2.6514,3.73775,2.63215,2.51608,2.84211,2.04561,1.90435,2.77753,1.98911,1.85245,3.82318,3.64569,3.59107,2.56839,1.9312,1.89498,8.27587,3.012,2.91652,3.50163,2.87969,2.77849
60.8,2.76967,1.8441,1.72853,2.70543,1.60496,1.50303,3.50928,2.63355,2.394,2.88363,2.02561,1.78849,3.80735,3.72693,3.80129,2.37542,1.84726,1.79066,1.67711,1.11279,1.13283,1.17288,0.75128,0.73103,3.26642,2.49597,2.43,3.01033,2.32093,2.24016,3.93964,2.85246,2.7373,3.84766,2.73477,2.61163,2.82786,1.97756,1.8264,2.81859,1.96092,1.8137,4.03307,3.84469,3.78952,2.72963,2.11207,2.07845,8.56396,2.97219,2.87722,3.47687,2.84789,2.74885
61.8,2.82489,1.81308,1.69849,2.77202,1.59375,1.48582,3.3944,2.54475,2.32481,2.70725,1.75711,1.59358,3.95544,3.91468,3.98725,2.43179,1.92312,1.86834,1.88793,1.35358,1.37581,1.34575,0.95779,0.91907,3.34221,2.55935,2.4892,3.0365,2.30394,2.21727,3.88523,2.82153,2.71495,3.77252,2.69421,2.58742,2.72572,2.00869,1.86337,2.71917,2.00677,1.8623,3.9197,3.73234,3.67853,2.62216,1.99335,1.96499,8.53159,3.0063,2.92001,3.50073,2.88425,2.794
62.8,2.79915,1.74533,1.64494,2.76013,1.54128,1.44793,3.57281,2.71613,2.46271,2.88815,1.95538,1.74501,3.81489,3.71642,3.79279,2.36442,1.80649,1.75669,1.69422,1.11177,1.133,1.17988,0.75078,0.72134,3.41474,2.65181,2.55237,3.17047,2.40656,2.31801,3.82924,2.75445,2.64074,3.7163,2.61786,2.49949,2.83462,2.06994,1.93723,2.86169,2.09594,1.958,3.93351,3.75295,3.6972,2.61752,1.98843,1.95652,9.04455,2.95847,2.87023,3.44446,2.82424,2.73199
63.8,2.77042,1.77494,1.67638,2.7036,1.5161,1.42217,3.48914,2.61167,2.37244,2.77197,1.9165,1.70547,3.65641,3.54623,3.6205,2.24911,1.728,1.6782,1.76901,1.19932,1.22408,1.33623,0.94153,0.92333,3.20664,2.42109,2.33729,2.89556,2.14398,2.06727,3.81746,2.74128,2.63488,3.69288,2.61199,2.50829,2.69011,1.9835,1.8708,2.69238,1.99173,1.87456,3.8545,3.63922,3.59193,2.65282,2.00562,1.97716,8.87274,2.97632,2.88229,3.47265,2.84533,2.7491
64.8,2.69542,1.64046,1.54908,2.67057,1.47904,1.3752,3.67083,2.75536,2.48888,2.90301,1.98495,1.7485,3.83081,3.77507,3.84694,2.29938,1.74387,1.69172,1.67588,1.10188,1.10385,1.26497,0.80321,0.77468,3.27851,2.47867,2.38529,3.04019,2.3081,2.22569,3.9037,2.81994,2.70875,3.79094,2.68909,2.57539,2.78118,2.09739,1.96055,2.76352,2.08553,1.94646,3.85887,3.64047,3.58497,2.64027,1.98017,1.94686,9.93561,2.96201,2.87424,3.47807,2.83023,2.73796
65.8,2.77017,1.60071,1.51718,2.75186,1.47485,1.37366,3.45361,2.60519,2.37016,2.69564,1.90484,1.70478,3.77431,3.64075,3.70851,2.40275,1.78897,1.72596,1.81781,1.23234,1.23895,1.3564,0.95913,0.93086,3.37861,2.66707,2.5886,2.97333,2.325,2.25335,3.9187,2.81448,2.70141,3.78551,2.6702,2.55931,2.88335,2.1839,2.06535,2.88621,2.19047,2.06895,3.83099,3.68294,3.63585,2.49243,1.91416,1.88969,9.01493,2.9562,2.86553,3.47778,2.83382,2.73987
66.8,2.73759,1.65777,1.5467,2.71781,1.49531,1.38854,3.66166,2.7297,2.49284,2.71843,1.84115,1.67667,3.67282,3.49112,3.56595,2.3562,1.74455,1.69085,1.89717,1.34842,1.37172,1.26311,0.88536,0.85406,3.24037,2.40216,2.33042,2.89595,2.13827,2.05615,3.90104,2.86572,2.75666,3.77934,2.72586,2.61534,2.57528,1.86745,1.75095,2.58583,1.88093,1.76179,3.95195,3.78746,3.73597,2.6125,1.96822,1.94074,8.53623,2.9869,2.89364,3.48478,2.85961,2.76223
67.8,2.76684,1.68538,1.60779,2.74513,1.56711,1.47521,3.59141,2.62938,2.40987,2.81196,1.85129,1.65949,3.64906,3.45367,3.53289,2.34242,1.71347,1.65635,1.87104,1.2365,1.26413,1.37266,0.87135,0.83243,3.12444,2.3736,2.2857,2.89507,2.1995,2.11043,3.98,2.97238,2.85902,3.88633,2.86955,2.7536,3.04474,2.37881,2.24622,3.07152,2.39398,2.25679,3.93223,3.775,3.72009,2.64341,2.03289,2.0055,7.30569,3.00097,2.91823,3.49276,2.86689,2.77801
68.8,2.72565,1.59443,1.4923,2.71007,1.45698,1.35177,3.99743,2.99008,2.71009,3.25229,2.214,1.97746,3.77005,3.59866,3.66687,2.3798,1.73377,1.6748,1.8323,1.24727,1.27199,1.33547,0.86778,0.84558,3.57419,2.71794,2.65217,3.21146,2.40203,2.33878,3.95904,2.98442,2.86992,3.8541,2.85674,2.74189,2.93117,2.22959,2.08908,2.98081,2.25976,2.11418,3.91583,3.72337,3.67367,2.65524,2.02368,1.99709,7.37369,2.97569,2.88045,3.46595,2.84504,2.74792
69.8,2.75052,1.68103,1.56469,2.7151,1.50753,1.39717,4.2751,3.20495,2.93109,3.52781,2.33879,2.14403,3.72612,3.58902,3.66403,2.329,1.73899,1.67713,1.75109,1.13732,1.15387,1.38422,0.91902,0.89596,3.36647,2.54097,2.47272,3.13742,2.32653,2.27196,4.15681,3.2004,3.08529,4.06922,3.09611,2.97929,2.8516,2.12126,1.99105,2.83021,2.10109,1.97858,3.81936,3.58775,3.5363,2.6101,1.94936,1.91781,7.64464,2.99549,2.90732,3.48358,2.85776,2.76467
70.8,2.71873,1.67529,1.55663,2.6872,1.49675,1.38699,4.21671,3.09416,2.79401,3.43472,2.23261,2.04748,3.73675,3.5985,3.66395,2.36942,1.76326,1.70206,1.78175,1.19133,1.23226,1.24878,0.80556,0.78588,3.47869,2.64315,2.55884,3.23994,2.44752,2.36797,4.11144,3.17146,3.06726,4.02561,3.06472,2.95847,2.73784,2.05575,1.94467,2.75125,2.06667,1.95044,4.15077,4.00433,3.94554,2.65085,1.96857,1.94216,8.07008,2.96405,2.87697,3.45399,2.8303,2.74106
71.8,2.81119,1.80115,1.68935,2.75711,1.56896,1.47355,4.32164,3.3087,3.00665,3.47287,2.39278,2.18267,3.64796,3.46042,3.5324,2.33554,1.71183,1.65672,1.73533,1.16424,1.19197,1.24389,0.87498,0.85026,3.38498,2.63976,2.55708,3.08734,2.43356,2.35505,4.08546,3.0923,2.97858,3.99835,2.99056,2.87716,2.84533,2.12659,1.9866,2.85134,2.12357,1.9814,4.00529,3.84617,3.79413,2.61035,1.95859,1.93713,7.78423,2.98224,2.89545,3.49282,2.85199,2.76091
72.8,2.87871,1.77915,1.68137,2.84257,1.59494,1.49555,4.32327,3.29989,3.00802,3.54294,2.46529,2.23565,3.76794,3.58995,3.664,2.41564,1.7852,1.72371,1.69298,1.10833,1.11058,1.25334,0.84161,0.81145,3.51079,2.76194,2.70342,3.19264,2.51846,2.44507,4.10695,3.18568,3.06932,4.0268,3.08561,2.96765,2.33331,1.65203,1.55473,2.35182,1.66774,1.5697,4.07442,3.90664,3.85626,2.60393,1.94343,1.92431,7.95219,2.9268,2.84096,3.42656,2.80513,2.71329
73.8,2.7905,1.78796,1.67022,2.75617,1.62106,1.50685,4.33757,3.24275,2.92988,3.54565,2.33829,2.15912,3.85504,3.70201,3.78214,2.40796,1.7644,1.71314,1.64847,1.08928,1.1027,1.2183,0.82171,0.80346,3.3535,2.58472,2.50181,3.08811,2.38176,2.29843,4.06301,3.11299,3.01168,4.01115,3.0392,2.93341,2.56312,1.89799,1.78344,2.57194,1.91378,1.79552,4.04596,3.84885,3.78951,2.67063,2.02938,2.00047,8.20952,2.954,2.86912,3.48152,2.83715,2.74849
